"TIME","GEO","UNIT","INDIC_IL","DEG_URB","SEX","AGE","Value","Flag and Footnotes"
"2018","Cyprus","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","20,060",""
"2018","Cyprus","Euro","Mean equivalised net income","Cities","Females","18 years or over","19,504",""
"2018","Cyprus","Euro","Mean equivalised net income","Cities","Females","60 years or over","18,965",""
"2018","Cyprus","Euro","Mean equivalised net income","Cities","Females","65 years or over","17,182",""
"2018","Cyprus","Euro","Mean equivalised net income","Cities","Females","75 years or over","13,613",""
"2018","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","14,545",""
"2018","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","16,625",""
"2018","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","16,600",""
"2018","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","17,464",""
"2018","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","16,443",""
"2018","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","13,135",""
"2018","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","14,338",""
"2018","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","16,130",""
"2018","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","15,936",""
"2018","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","15,629",""
"2018","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","14,840",""
"2018","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","12,146",""
"2018","Cyprus","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","14,315",""
"2018","Cyprus","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","15,979",""
"2018","Cyprus","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","15,869",""
"2018","Cyprus","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","15,594",""
"2018","Cyprus","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","15,467",""
"2018","Cyprus","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","12,283",""
"2018","Cyprus","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","14,102",""
"2018","Cyprus","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","15,551",""
"2018","Cyprus","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","14,915",""
"2018","Cyprus","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","13,628",""
"2018","Cyprus","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","12,977",""
"2018","Cyprus","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","11,043",""
"2018","Latvia","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","9,648",""
"2018","Latvia","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","10,824",""
"2018","Latvia","Euro","Mean equivalised net income","Cities","Males","18 years or over","10,347",""
"2018","Latvia","Euro","Mean equivalised net income","Cities","Males","60 years or over","8,482",""
"2018","Latvia","Euro","Mean equivalised net income","Cities","Males","65 years or over","8,093",""
"2018","Latvia","Euro","Mean equivalised net income","Cities","Males","75 years or over","6,392",""
"2018","Latvia","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","10,261",""
"2018","Latvia","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","10,388",""
"2018","Latvia","Euro","Mean equivalised net income","Cities","Females","18 years or over","9,128",""
"2018","Latvia","Euro","Mean equivalised net income","Cities","Females","60 years or over","6,680",""
"2018","Latvia","Euro","Mean equivalised net income","Cities","Females","65 years or over","6,144",""
"2018","Latvia","Euro","Mean equivalised net income","Cities","Females","75 years or over","5,397",""
"2018","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","8,592",""
"2018","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","8,576",""
"2018","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","8,215",""
"2018","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","7,429",""
"2018","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","6,695",""
"2018","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","5,880",""
"2018","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","8,467",""
"2018","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","8,314",""
"2018","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","7,536",""
"2018","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","6,244",""
"2018","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","5,824",""
"2018","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","5,565",""
"2018","Latvia","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","8,444",""
"2018","Latvia","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","8,681",""
"2018","Latvia","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","8,249",""
"2018","Latvia","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","6,706",""
"2018","Latvia","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","6,301",""
"2018","Latvia","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","5,553",""
"2018","Latvia","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","8,311",""
"2018","Latvia","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","8,557",""
"2018","Latvia","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","7,644",""
"2018","Latvia","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","5,888",""
"2018","Latvia","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","5,397",""
"2018","Latvia","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","5,211",""
"2018","Lithuania","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","10,051",""
"2018","Lithuania","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","11,466",""
"2018","Lithuania","Euro","Mean equivalised net income","Cities","Males","18 years or over","11,012",""
"2018","Lithuania","Euro","Mean equivalised net income","Cities","Males","60 years or over","9,183",""
"2018","Lithuania","Euro","Mean equivalised net income","Cities","Males","65 years or over","8,748",""
"2018","Lithuania","Euro","Mean equivalised net income","Cities","Males","75 years or over","6,950",""
"2018","Lithuania","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","10,420",""
"2018","Lithuania","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","10,505",""
"2018","Lithuania","Euro","Mean equivalised net income","Cities","Females","18 years or over","9,377",""
"2018","Lithuania","Euro","Mean equivalised net income","Cities","Females","60 years or over","7,030",""
"2018","Lithuania","Euro","Mean equivalised net income","Cities","Females","65 years or over","6,493",""
"2018","Lithuania","Euro","Mean equivalised net income","Cities","Females","75 years or over","5,667",""
"2018","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years",":","u"
"2018","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","8,749",""
"2018","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","8,327",""
"2018","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","8,124","u"
"2018","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","5,473","u"
"2018","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over",":","u"
"2018","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years",":","u"
"2018","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","8,774",""
"2018","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","8,085",""
"2018","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","7,766","u"
"2018","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","5,452","u"
"2018","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over",":","u"
"2018","Lithuania","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","6,252",""
"2018","Lithuania","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","7,837",""
"2018","Lithuania","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","7,513",""
"2018","Lithuania","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","6,258",""
"2018","Lithuania","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","6,136",""
"2018","Lithuania","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","5,952",""
"2018","Lithuania","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","6,671",""
"2018","Lithuania","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","7,586",""
"2018","Lithuania","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","6,920",""
"2018","Lithuania","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","5,671",""
"2018","Lithuania","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","5,407",""
"2018","Lithuania","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","5,133",""
"2018","Luxembourg","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","41,486",""
"2018","Luxembourg","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","46,008",""
"2018","Luxembourg","Euro","Mean equivalised net income","Cities","Males","18 years or over","47,924",""
"2018","Luxembourg","Euro","Mean equivalised net income","Cities","Males","60 years or over","55,584",""
"2018","Luxembourg","Euro","Mean equivalised net income","Cities","Males","65 years or over","58,498",""
"2018","Luxembourg","Euro","Mean equivalised net income","Cities","Males","75 years or over","57,593","u"
"2018","Luxembourg","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","38,153",""
"2018","Luxembourg","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","41,789",""
"2018","Luxembourg","Euro","Mean equivalised net income","Cities","Females","18 years or over","43,935",""
"2018","Luxembourg","Euro","Mean equivalised net income","Cities","Females","60 years or over","52,138",""
"2018","Luxembourg","Euro","Mean equivalised net income","Cities","Females","65 years or over","53,692",""
"2018","Luxembourg","Euro","Mean equivalised net income","Cities","Females","75 years or over","54,983","u"
"2018","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","31,428",""
"2018","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","37,468",""
"2018","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","39,254",""
"2018","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","45,445",""
"2018","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","47,588",""
"2018","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","45,763",""
"2018","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","33,560",""
"2018","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","37,294",""
"2018","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","38,449",""
"2018","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","44,086",""
"2018","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","43,609",""
"2018","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","40,414",""
"2018","Luxembourg","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","33,961",""
"2018","Luxembourg","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","42,653",""
"2018","Luxembourg","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","43,416",""
"2018","Luxembourg","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","48,453",""
"2018","Luxembourg","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","46,616",""
"2018","Luxembourg","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","42,606",""
"2018","Luxembourg","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","35,983",""
"2018","Luxembourg","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","41,637",""
"2018","Luxembourg","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","41,858",""
"2018","Luxembourg","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","43,174",""
"2018","Luxembourg","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","42,959",""
"2018","Luxembourg","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","40,935",""
"2018","Hungary","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","6,304",""
"2018","Hungary","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","7,170",""
"2018","Hungary","Euro","Mean equivalised net income","Cities","Males","18 years or over","7,134",""
"2018","Hungary","Euro","Mean equivalised net income","Cities","Males","60 years or over","6,922",""
"2018","Hungary","Euro","Mean equivalised net income","Cities","Males","65 years or over","7,004",""
"2018","Hungary","Euro","Mean equivalised net income","Cities","Males","75 years or over","6,963",""
"2018","Hungary","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","6,786",""
"2018","Hungary","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","7,173",""
"2018","Hungary","Euro","Mean equivalised net income","Cities","Females","18 years or over","6,889",""
"2018","Hungary","Euro","Mean equivalised net income","Cities","Females","60 years or over","6,251",""
"2018","Hungary","Euro","Mean equivalised net income","Cities","Females","65 years or over","6,182",""
"2018","Hungary","Euro","Mean equivalised net income","Cities","Females","75 years or over","6,157",""
"2018","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","5,656",""
"2018","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","6,224",""
"2018","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","6,208",""
"2018","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","6,336",""
"2018","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","6,141",""
"2018","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","5,969",""
"2018","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","5,573",""
"2018","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","6,089",""
"2018","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","6,012",""
"2018","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","5,838",""
"2018","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","5,787",""
"2018","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","5,486",""
"2018","Hungary","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","5,176",""
"2018","Hungary","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","5,642",""
"2018","Hungary","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","5,626",""
"2018","Hungary","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","5,460",""
"2018","Hungary","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","5,540",""
"2018","Hungary","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","5,129",""
"2018","Hungary","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","4,868",""
"2018","Hungary","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","5,591",""
"2018","Hungary","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","5,437",""
"2018","Hungary","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","5,080",""
"2018","Hungary","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","4,956",""
"2018","Hungary","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","4,762",""
"2018","Malta","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","15,502",""
"2018","Malta","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","18,100",""
"2018","Malta","Euro","Mean equivalised net income","Cities","Males","18 years or over","17,234",""
"2018","Malta","Euro","Mean equivalised net income","Cities","Males","60 years or over","14,466",""
"2018","Malta","Euro","Mean equivalised net income","Cities","Males","65 years or over","13,673",""
"2018","Malta","Euro","Mean equivalised net income","Cities","Males","75 years or over","13,268",""
"2018","Malta","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","16,127",""
"2018","Malta","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","17,923",""
"2018","Malta","Euro","Mean equivalised net income","Cities","Females","18 years or over","16,616",""
"2018","Malta","Euro","Mean equivalised net income","Cities","Females","60 years or over","13,079",""
"2018","Malta","Euro","Mean equivalised net income","Cities","Females","65 years or over","12,332",""
"2018","Malta","Euro","Mean equivalised net income","Cities","Females","75 years or over","11,699",""
"2018","Malta","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","16,802",""
"2018","Malta","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","18,314",""
"2018","Malta","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","17,011",""
"2018","Malta","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","13,378",""
"2018","Malta","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","12,938",""
"2018","Malta","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","12,227",""
"2018","Malta","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","16,936",""
"2018","Malta","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","18,629",""
"2018","Malta","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","16,853",""
"2018","Malta","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","12,707",""
"2018","Malta","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","12,024",""
"2018","Malta","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","10,499",""
"2018","Malta","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years",":","u"
"2018","Malta","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years",":","u"
"2018","Malta","Euro","Mean equivalised net income","Rural areas","Males","18 years or over",":","u"
"2018","Malta","Euro","Mean equivalised net income","Rural areas","Males","60 years or over",":","u"
"2018","Malta","Euro","Mean equivalised net income","Rural areas","Males","65 years or over",":","u"
"2018","Malta","Euro","Mean equivalised net income","Rural areas","Males","75 years or over",":",""
"2018","Malta","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years",":","u"
"2018","Malta","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years",":","u"
"2018","Malta","Euro","Mean equivalised net income","Rural areas","Females","18 years or over",":","u"
"2018","Malta","Euro","Mean equivalised net income","Rural areas","Females","60 years or over",":","u"
"2018","Malta","Euro","Mean equivalised net income","Rural areas","Females","65 years or over",":",""
"2018","Malta","Euro","Mean equivalised net income","Rural areas","Females","75 years or over",":",""
"2018","Netherlands","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","26,365",""
"2018","Netherlands","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","27,876",""
"2018","Netherlands","Euro","Mean equivalised net income","Cities","Males","18 years or over","27,381",""
"2018","Netherlands","Euro","Mean equivalised net income","Cities","Males","60 years or over","26,495",""
"2018","Netherlands","Euro","Mean equivalised net income","Cities","Males","65 years or over","25,381",""
"2018","Netherlands","Euro","Mean equivalised net income","Cities","Males","75 years or over","22,611",""
"2018","Netherlands","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","27,359",""
"2018","Netherlands","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","26,763",""
"2018","Netherlands","Euro","Mean equivalised net income","Cities","Females","18 years or over","25,834",""
"2018","Netherlands","Euro","Mean equivalised net income","Cities","Females","60 years or over","23,973",""
"2018","Netherlands","Euro","Mean equivalised net income","Cities","Females","65 years or over","22,602",""
"2018","Netherlands","Euro","Mean equivalised net income","Cities","Females","75 years or over","21,139",""
"2018","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","26,501",""
"2018","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","29,410",""
"2018","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","28,034",""
"2018","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","26,541",""
"2018","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","23,774",""
"2018","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","21,317",""
"2018","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","26,637",""
"2018","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","28,548",""
"2018","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","26,850",""
"2018","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","23,795",""
"2018","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","22,293",""
"2018","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","20,035",""
"2018","Netherlands","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","25,992",""
"2018","Netherlands","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","29,861",""
"2018","Netherlands","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","28,077",""
"2018","Netherlands","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","25,695",""
"2018","Netherlands","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","22,249",""
"2018","Netherlands","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","19,713",""
"2018","Netherlands","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","24,769",""
"2018","Netherlands","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","27,625",""
"2018","Netherlands","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","25,993",""
"2018","Netherlands","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","23,457",""
"2018","Netherlands","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","21,062",""
"2018","Netherlands","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","20,247",""
"2018","Austria","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","22,574",""
"2018","Austria","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","29,056",""
"2018","Austria","Euro","Mean equivalised net income","Cities","Males","18 years or over","29,800",""
"2018","Austria","Euro","Mean equivalised net income","Cities","Males","60 years or over","33,889",""
"2018","Austria","Euro","Mean equivalised net income","Cities","Males","65 years or over","34,254",""
"2018","Austria","Euro","Mean equivalised net income","Cities","Males","75 years or over","34,069",""
"2018","Austria","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","23,246",""
"2018","Austria","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","27,930",""
"2018","Austria","Euro","Mean equivalised net income","Cities","Females","18 years or over","27,703",""
"2018","Austria","Euro","Mean equivalised net income","Cities","Females","60 years or over","28,448",""
"2018","Austria","Euro","Mean equivalised net income","Cities","Females","65 years or over","26,752",""
"2018","Austria","Euro","Mean equivalised net income","Cities","Females","75 years or over","26,475",""
"2018","Austria","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","24,138",""
"2018","Austria","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","30,181",""
"2018","Austria","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","29,941",""
"2018","Austria","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","29,382",""
"2018","Austria","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","28,911",""
"2018","Austria","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","29,359",""
"2018","Austria","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","25,048",""
"2018","Austria","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","28,981",""
"2018","Austria","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","28,332",""
"2018","Austria","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","26,230",""
"2018","Austria","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","26,225",""
"2018","Austria","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","25,543",""
"2018","Austria","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","24,381",""
"2018","Austria","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","29,546",""
"2018","Austria","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","28,800",""
"2018","Austria","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","26,862",""
"2018","Austria","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","26,199",""
"2018","Austria","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","25,027",""
"2018","Austria","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","24,626",""
"2018","Austria","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","29,013",""
"2018","Austria","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","27,584",""
"2018","Austria","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","24,989",""
"2018","Austria","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","23,403",""
"2018","Austria","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","22,433",""
"2018","Poland","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","8,482",""
"2018","Poland","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","8,842",""
"2018","Poland","Euro","Mean equivalised net income","Cities","Males","18 years or over","8,720",""
"2018","Poland","Euro","Mean equivalised net income","Cities","Males","60 years or over","8,292",""
"2018","Poland","Euro","Mean equivalised net income","Cities","Males","65 years or over","8,187",""
"2018","Poland","Euro","Mean equivalised net income","Cities","Males","75 years or over","8,472",""
"2018","Poland","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","8,338",""
"2018","Poland","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","8,624",""
"2018","Poland","Euro","Mean equivalised net income","Cities","Females","18 years or over","8,251",""
"2018","Poland","Euro","Mean equivalised net income","Cities","Females","60 years or over","7,522",""
"2018","Poland","Euro","Mean equivalised net income","Cities","Females","65 years or over","7,173",""
"2018","Poland","Euro","Mean equivalised net income","Cities","Females","75 years or over","7,230",""
"2018","Poland","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","7,579",""
"2018","Poland","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","7,803",""
"2018","Poland","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","7,677",""
"2018","Poland","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","7,244",""
"2018","Poland","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","7,076",""
"2018","Poland","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","6,746",""
"2018","Poland","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","7,750",""
"2018","Poland","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","7,724",""
"2018","Poland","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","7,406",""
"2018","Poland","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","6,603",""
"2018","Poland","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","6,424",""
"2018","Poland","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","6,534",""
